"quadrat_id","species_ids"
"CBN-PdlC-C3-20150720","[1395807, 1395870, 1362396, 1392323, 1394911]"
"CBN-PdlC-C3-20150831","[1395807, 1361347, 1395870, 1359835, 1519650]"
"CBN-PdlC-C3-20160705","[1395807, 1394911, 1392535, 1397535, 1392323]"
"CBN-PdlC-C3-20160726","[1395807, 1361347, 1395870, 1392323, 1393660]"
"CBN-PdlC-C3-20170816","[1395807, 1395870, 1361347, 1392558, 1395990]"
"CBN-PdlC-C3-20170906","[1395807, 1361347, 1395990, 1392558, 1396253]"
"CBN-PdlC-C3-20180723","[1395807, 1392539, 1394911, 1741880, 1392535]"
"CBN-PdlC-C3-20180815","[1395807, 1395870, 1388793, 1395862, 1392539]"
"CBN-PdlC-C3-20180905","[1395807, 1396253, 1392558, 1359835, 1519650]"
"CBN-PdlC-C3-20190701","[1394597, 1394603, 1394911, 1395807, 1361703]"
"CBN-PdlC-C3-20190722","[1395807, 1395870, 1393679, 1392608, 1393660]"
"CBN-PdlC-C3-20190812","[1395807, 1359835, 1361347, 1738640, 1392323]"
"CBN-PdlC-C3-20190909","[1395807, 1392558, 1393679, 1359835, 1392535]"
"CBN-PdlC-C3-20200722","[1395807, 1392539, 1395870, 1393679, 1392608]"
"CBN-PdlC-C3-20200812","[1395807, 1395870, 1392608, 1392539, 1393679]"
"CBN-PdlC-C4-20130807","[1395807, 1394911, 1392608, 1395870, 1392539]"
"CBN-PdlC-C4-20130903","[1395807, 1392539, 1389929, 1395870, 1395862]"
"CBN-PdlC-C4-20140721","[1395807, 1392539, 1394911, 1741880, 1393200]"
"CBN-PdlC-C4-20140811","[1395807, 1392539, 1392608, 1395870, 1519650]"
"CBN-PdlC-C4-20140901","[1395807, 1392608, 1359835, 1395870, 1392558]"
"CBN-PdlC-C4-20150701","[1395807, 1394911, 1394910, 1392608, 1397500]"
"CBN-PdlC-C4-20150720","[1395807, 1392608, 1395870, 1360269, 1362396]"
"CBN-PdlC-C4-20150831","[1395807, 1392608, 1395870, 1519650, 1359835]"
"CBN-PdlC-C4-20160705","[1395807, 1394911, 1392323, 1390793, 1392558]"
"CBN-PdlC-C4-20160726","[1395807, 1392608, 1359835, 1395870, 1392539]"
"CBN-PdlC-C4-20170816","[1395807, 1395870, 1395990, 1395862, 1519650]"
"CBN-PdlC-C4-20170906","[1395807, 1395862, 1395870, 1359835, 1519650]"
"CBN-PdlC-C4-20180723","[1395807, 1392539, 1393200, 1741880, 1395870]"
"CBN-PdlC-C4-20180815","[1395807, 1395862, 1388793, 1389929, 1392539]"
"CBN-PdlC-C4-20180905","[1395807, 1395990, 1359835, 1519650, 1391881]"
"CBN-PdlC-C4-20190701","[1395807, 1392608, 1556096, 1394910, 1737507]"
"CBN-PdlC-C4-20190722","[1395807, 1395870, 1392539, 1360269, 1393679]"
"CBN-PdlC-C4-20190812","[1395807, 1359835, 1395870, 1360269, 1392608]"
"CBN-PdlC-C4-20190909","[1395807, 1395870, 1395862, 1359835, 1393679]"
"CBN-PdlC-C4-20200722","[1395807, 1392539, 1393679, 1395870, 1393660]"
"CBN-PdlC-C4-20200812","[1395807, 1395870, 1392539, 1395862, 1393679]"
"CBN-PdlC-C5-20130807","[1395807, 1395870, 1394911, 1362396, 1364066]"
"CBN-PdlC-C5-20130903","[1395807, 1395862, 1390793, 1394311, 1389929]"
"CBN-PdlC-C5-20140721","[1395807, 1394911, 1390793, 1397535, 1741880]"
"CBN-PdlC-C5-20140811","[1395807, 1392608, 1397043, 1395870, 1392539]"
"CBN-PdlC-C5-20140901","[1395807, 1359835, 1390793, 1398471, 1393657]"
"CBN-PdlC-C5-20150701","[1395807, 1392608, 1394911, 1397535, 1397500]"
"CBN-PdlC-C5-20150720","[1395807, 1392608, 1395870, 1362396, 1360269]"
"CBN-PdlC-C5-20150810","[1395807, 1392608, 1390793, 1395870, 1395862]"
"CBN-PdlC-C5-20150831","[1395807, 1392608, 1390793, 1395870, 1398471]"
"CBN-PdlC-C5-20160705","[1395807, 1394911, 1390793, 1397535, 1392608]"
"CBN-PdlC-C5-20160726","[1395807, 1392608, 1395870, 1390793, 1362396]"
"CBN-PdlC-C5-20170816","[1395807, 1395870, 1390793, 1392608, 1395862]"
"CBN-PdlC-C5-20170906","[1395807, 1392608, 1395862, 1392558, 1359835]"
"CBN-PdlC-C5-20180723","[1395807, 1392608, 1392539, 1394911, 1393200]"
"CBN-PdlC-C5-20180815","[1395807, 1395862, 1392608, 1505431, 1396253]"
"CBN-PdlC-C5-20180905","[1395807, 1396253, 1390793, 1392558, 1392608]"
"CBN-PdlC-C5-20190701","[1392608, 1395807, 1556096, 1737507, 1397500]"
"CBN-PdlC-C5-20190722","[1395807, 1392608, 1395870, 1392539, 1390793]"
"CBN-PdlC-C5-20190812","[1395807, 1392608, 1359835, 1395870, 1398471]"
"CBN-PdlC-C5-20190909","[1395807, 1392608, 1390793, 1359835, 1395870]"
"CBN-PdlC-C5-20200722","[1395807, 1392608, 1395870, 1392539, 1394911]"
"CBN-PdlC-C5-20200812","[1395807, 1392608, 1395870, 1392539, 1395862]"
"CBN-PdlC-C6-20130807","[1395807, 1393200, 1392608, 1394911, 1395870]"
"CBN-PdlC-C6-20130903","[1395807, 1393200, 1392608, 1389929, 1395862]"
"CBN-PdlC-C6-20140721","[1395807, 1392608, 1394911, 1396253, 1397535]"
"CBN-PdlC-C6-20140811","[1395807, 1395870, 1392608, 1392539, 1393657]"
"CBN-PdlC-C6-20140901","[1395807, 1359835, 1392608, 1396253, 1393657]"
"CBN-PdlC-C6-20150701","[1395807, 1397500, 1394911, 1397535, 1392608]"
"CBN-PdlC-C6-20150720","[1395807, 1395870, 1360269, 1362396, 1390793]"
"CBN-PdlC-C6-20150810","[1395807, 1395870, 1400181, 1359835, 1392539]"
"CBN-PdlC-C6-20150831","[1395807, 1390793, 1395870, 1519650, 1394311]"
"CBN-PdlC-C6-20160705","[1395807, 1394911, 1392608, 1393200, 1396253]"
"CBN-PdlC-C6-20160726","[1395807, 1392608, 1396253, 1395870, 1393200]"
"CBN-PdlC-C6-20170816","[1395807, 1392608, 1393200, 1395870, 1395862]"
"CBN-PdlC-C6-20170906","[1395807, 1395862, 1359835, 1395870, 1392558]"
"CBN-PdlC-C6-20180723","[1395807, 1393200, 1392539, 1392608, 1395870]"
"CBN-PdlC-C6-20180815","[1395807, 1393200, 1392608, 1395862, 1388793]"
"CBN-PdlC-C6-20180905","[1395807, 1393200, 1396253, 1392558, 1395862]"
"CBN-PdlC-C6-20190701","[1393200, 1397500, 1392608, 1556096, 1737507]"
"CBN-PdlC-C6-20190722","[1395807, 1393200, 1392608, 1395870, 1392539]"
"CBN-PdlC-C6-20190812","[1395807, 1392608, 1393200, 1359835, 1395870]"
"CBN-PdlC-C6-20190909","[1395807, 1392608, 1393200, 1359835, 1392558]"
"CBN-PdlC-C6-20200722","[1395807, 1392608, 1362396, 1395870, 1394911]"
"CBN-PdlC-C6-20200812","[1395807, 1392608, 1395870, 1395862, 1389929]"
"CBN-PdlC-D1-20130807","[1395807, 1396253, 1391313, 1394911, 1395870]"
"CBN-PdlC-D1-20130903","[1395807, 1395870, 1395862, 1392608, 1389929]"
"CBN-PdlC-D1-20140721","[1395807, 1396253, 1394911, 1392535, 1397535]"
"CBN-PdlC-D1-20140811","[1395807, 1396253, 1392539, 1392608, 1395870]"
"CBN-PdlC-D1-20140901","[1395807, 1396253, 1389929, 1395862, 1392608]"
"CBN-PdlC-D1-20150701","[1395807, 1392535, 1392534, 1394911, 1397535]"
"CBN-PdlC-D1-20150720","[1395807, 1396253, 1395870, 1392608, 1392535]"
"CBN-PdlC-D1-20150810","[1395807, 1395870, 1396253, 1392539, 1359835]"
"CBN-PdlC-D1-20150831","[1395807, 1395870, 1396253, 1395862, 1398471]"
"CBN-PdlC-D1-20160705","[1395807, 1394911, 1396253, 1392558, 1395870]"
"CBN-PdlC-D1-20160726","[1395807, 1396253, 1392535, 1392539, 1392534]"
"CBN-PdlC-D1-20170816","[1395807, 1395870, 1395862, 1412857, 1394311]"
"CBN-PdlC-D1-20170906","[1395807, 1395862, 1396253, 1392558, 1361347]"
"CBN-PdlC-D1-20180723","[1395807, 1395870, 1392539, 1394911, 1392535]"
"CBN-PdlC-D1-20180815","[1395807, 1395862, 1395870, 1396253, 1395868]"
"CBN-PdlC-D1-20180905","[1395807, 1396253, 1392608, 1395862, 1392558]"
"CBN-PdlC-D1-20190701","[1396253, 1395807, 1737507, 1392534, 1394911]"
"CBN-PdlC-D1-20190722","[1395807, 1395870, 1396253, 1393200, 1392608]"
"CBN-PdlC-D1-20190812","[1395807, 1396253, 1361281, 1392323, 1392608]"
"CBN-PdlC-D1-20190909","[1395807, 1389929, 1395870, 1394311, 1395862]"
"CBN-PdlC-D1-20200722","[1395807, 1392535, 1392539, 1395870, 1396253]"
"CBN-PdlC-D1-20200812","[1395807, 1395870, 1396253, 1395862, 1392535]"
"CBN-PdlC-D2-20130807","[1395807, 1412857, 1394643, 1393619, 1396253]"
"CBN-PdlC-D2-20130903","[1395807, 1394643, 1412857, 1392535, 1390793]"
"CBN-PdlC-D2-20140721","[1394643, 1412857, 1394911, 1397535, 1395807]"
"CBN-PdlC-D2-20140811","[1395807, 1412857, 1394643, 1392539, 1359835]"
"CBN-PdlC-D2-20140901","[1412857, 1394643, 1390793, 1395807, 1389929]"
"CBN-PdlC-D2-20150720","[1394643, 1412857, 1395807, 1396253, 1742052]"
"CBN-PdlC-D2-20150810","[1412857, 1395807, 1394643, 1396253, 1390793]"
"CBN-PdlC-D2-20150831","[1412857, 1395807, 1394643, 1390793, 1396253]"
"CBN-PdlC-D2-20160705","[1394643, 1412857, 1396253, 1394911, 1395807]"
"CBN-PdlC-D2-20160726","[1395807, 1394643, 1412857, 1396253, 1361347]"
"CBN-PdlC-D2-20170816","[1395807, 1394643, 1412857, 1390793, 1396253]"
"CBN-PdlC-D2-20170906","[1394643, 1395807, 1412857, 1390793, 1396253]"
"CBN-PdlC-D2-20180723","[1395807, 1394643, 1392535, 1396253, 1412857]"
"CBN-PdlC-D2-20180815","[1394643, 1395807, 1412857, 1389929, 1392323]"
"CBN-PdlC-D2-20180905","[1394643, 1395807, 1412857, 1390793, 1392558]"
"CBN-PdlC-D2-20190701","[1394597, 1361281, 1394603, 1394643, 1389627]"
"CBN-PdlC-D2-20190722","[1395807, 1394643, 1412857, 1396253, 1392539]"
"CBN-PdlC-D2-20190812","[1412857, 1394643, 1395807, 1396253, 1742052]"
"CBN-PdlC-D2-20190909","[1395807, 1394643, 1412857, 1394311, 1396253]"
"CBN-PdlC-D2-20200722","[1395807, 1394643, 1412857, 1392539, 1392535]"
"CBN-PdlC-D2-20200812","[1395807, 1394643, 1412857, 1392535, 1394641]"
"CBN-PdlC-D3-20130807","[1395807, 1647128, 1413349, 1394911, 1392535]"
"CBN-PdlC-D3-20130903","[1647128, 1395807, 1412857, 1390793, 1392535]"
"CBN-PdlC-D3-20140721","[1392539, 1392535, 1390793, 1395807, 1647128]"
"CBN-PdlC-D3-20140811","[1395807, 1412857, 1392539, 1390793, 1647128]"
"CBN-PdlC-D3-20140901","[1395807, 1390793, 1647128, 1412857, 1413349]"
"CBN-PdlC-D3-20150701","[1395807, 1392535, 1394643, 1394911, 1397535]"
"CBN-PdlC-D3-20150720","[1647128, 1390793, 1395807, 1412857, 1413349]"
"CBN-PdlC-D3-20150831","[1390793, 1412857, 1395807, 1413349, 1394643]"
"CBN-PdlC-D3-20160705","[1394643, 1392323, 1394911, 1390793, 1392558]"
"CBN-PdlC-D3-20160726","[1390793, 1647128, 1394643, 1413349, 1396441]"
"CBN-PdlC-D3-20170816","[1390793, 1395807, 1413349, 1392558, 1647128]"
"CBN-PdlC-D3-20170906","[1395807, 1413349, 1390793, 1394643, 1392558]"
"CBN-PdlC-D3-20180723","[1395807, 1392535, 1392539, 1647128, 1394911]"
"CBN-PdlC-D3-20180815","[1395807, 1394643, 1390793, 1389929, 1412857]"
"CBN-PdlC-D3-20180905","[1395807, 1390793, 1412857, 1394643, 1392535]"
"CBN-PdlC-D3-20190701","[1392535, 1392534, 1556096, 1397535, 1391444]"
"CBN-PdlC-D3-20190722","[1395807, 1647128, 1390793, 1394643, 1392539]"
"CBN-PdlC-D3-20190812","[1647128, 1390793, 1413349, 1394643, 1395807]"
"CBN-PdlC-D3-20190909","[1395807, 1390793, 1412857, 1396441, 1647128]"
"CBN-PdlC-D3-20200722","[1395807, 1390793, 1647128, 1394643, 1392535]"
"CBN-PdlC-D3-20200812","[1395807, 1647128, 1390793, 1412857, 1392535]"
"CBN-PdlC-D4-20130807","[1395807, 1395870, 1392608, 1396253, 1647128]"
"CBN-PdlC-D4-20130903","[1395807, 1392608, 1647128, 1395870, 1412857]"
"CBN-PdlC-D4-20140721","[1395807, 1392535, 1394911, 1392608, 1396253]"
"CBN-PdlC-D4-20140811","[1395807, 1392608, 1412857, 1392539, 1395870]"
"CBN-PdlC-D4-20140901","[1395807, 1392608, 1359835, 1395870, 1396253]"
"CBN-PdlC-D4-20150701","[1395807, 1392535, 1394911, 1397535, 1392608]"
"CBN-PdlC-D4-20150720","[1395807, 1395870, 1392535, 1742052, 1412857]"
"CBN-PdlC-D4-20150831","[1395807, 1392608, 1412857, 1395870, 1647128]"
"CBN-PdlC-D4-20160705","[1395807, 1394911, 1392558, 1392535, 1397535]"
"CBN-PdlC-D4-20160726","[1395807, 1392608, 1395870, 1359835, 1392535]"
"CBN-PdlC-D4-20170816","[1395807, 1395870, 1396253, 1392558, 1412857]"
"CBN-PdlC-D4-20170906","[1395807, 1392558, 1395870, 1395862, 1395990]"
"CBN-PdlC-D4-20180723","[1395807, 1392539, 1395870, 1392535, 1394911]"
"CBN-PdlC-D4-20180815","[1395807, 1392608, 1395870, 1396253, 1395862]"
"CBN-PdlC-D4-20180905","[1395807, 1396253, 1392535, 1392558, 1394911]"
"CBN-PdlC-D4-20190701","[1392535, 1395807, 1737507, 1392534, 1394911]"
"CBN-PdlC-D4-20190722","[1395807, 1392608, 1395870, 1392539, 1360269]"
"CBN-PdlC-D4-20190812","[1395807, 1395870, 1412857, 1359835, 1394643]"
"CBN-PdlC-D4-20190909","[1395807, 1395870, 1412857, 1359835, 1392608]"
"CBN-PdlC-D4-20200722","[1395807, 1395870, 1392539, 1392535, 1394911]"
"CBN-PdlC-D4-20200812","[1395807, 1392608, 1395870, 1412857, 1360269]"
"CBN-PdlC-D5-20130807","[1395807, 1392608, 1395870, 1391666, 1392323]"
"CBN-PdlC-D5-20130903","[1395807, 1392608, 1389929, 1395862, 1394311]"
"CBN-PdlC-D5-20140721","[1395807, 1392608, 1394911, 1397535, 1392323]"
"CBN-PdlC-D5-20140811","[1395807, 1392608, 1391666, 1392323, 1363056]"
"CBN-PdlC-D5-20140901","[1395807, 1392608, 1359835, 1392323, 1361347]"
"CBN-PdlC-D5-20150701","[1395807, 1392608, 1394911, 1397535, 1737701]"
"CBN-PdlC-D5-20150720","[1395807, 1392608, 1395870, 1360269, 1392323]"
"CBN-PdlC-D5-20150810","[1395807, 1392608, 1395870, 1392539, 1389929]"
"CBN-PdlC-D5-20150831","[1395807, 1392608, 1392323, 1390793, 1389929]"
"CBN-PdlC-D5-20160705","[1395807, 1392608, 1394911, 1392323, 1397535]"
"CBN-PdlC-D5-20160726","[1395807, 1392608, 1392323, 1361347, 1360269]"
"CBN-PdlC-D5-20170816","[1395807, 1392323, 1392608, 1361347, 1395870]"
"CBN-PdlC-D5-20170906","[1395807, 1392323, 1361347, 1392608, 1395862]"
"CBN-PdlC-D5-20180723","[1395807, 1392608, 1392539, 1395870, 1400101]"
"CBN-PdlC-D5-20180815","[1395807, 1392608, 1392323, 1395862, 1361281]"
"CBN-PdlC-D5-20180905","[1395807, 1392323, 1651233, 1392608, 1392558]"
"CBN-PdlC-D5-20190701","[1392608, 1392535, 1392534, 1394911, 1395807]"
"CBN-PdlC-D5-20190722","[1395807, 1392608, 1363056, 1392539, 1392535]"
"CBN-PdlC-D5-20190812","[1395807, 1392608, 1392323, 1395870, 1651233]"
"CBN-PdlC-D5-20190909","[1395807, 1392608, 1392323, 1651233, 1651162]"
"CBN-PdlC-D5-20200722","[1395807, 1392608, 1395870, 1392323, 1392539]"
"CBN-PdlC-D5-20200812","[1395807, 1392608, 1389929, 1392323, 1361281]"
"CBN-PdlC-D6-20130807","[1395807, 1395870, 1394911, 1392539, 1391313]"
"CBN-PdlC-D6-20130903","[1395807, 1392539, 1395862, 1389929, 1395870]"
"CBN-PdlC-D6-20140721","[1395807, 1394911, 1396253, 1397535, 1392558]"
"CBN-PdlC-D6-20140811","[1395807, 1395870, 1360269, 1392539, 1400181]"
"CBN-PdlC-D6-20140901","[1395807, 1359835, 1389929, 1412857, 1395862]"
"CBN-PdlC-D6-20150701","[1395807, 1394911, 1397500, 1393679, 1737701]"
"CBN-PdlC-D6-20150720","[1395807, 1395870, 1394911, 1393679, 1360269]"
"CBN-PdlC-D6-20150810","[1395807, 1395870, 1412857, 1388793, 1359835]"
"CBN-PdlC-D6-20150831","[1395807, 1412857, 1519650, 1395870, 1393679]"
"CBN-PdlC-D6-20160705","[1395807, 1394911, 1397535, 1412857, 1396253]"
"CBN-PdlC-D6-20160726","[1395807, 1395870, 1412857, 1360269, 1359835]"
"CBN-PdlC-D6-20170816","[1395807, 1395870, 1412857, 1395862, 1394540]"
"CBN-PdlC-D6-20170906","[1395807, 1395862, 1412857, 1395870, 1519650]"
"CBN-PdlC-D6-20180723","[1395807, 1392539, 1741880, 1392608, 1395870]"
"CBN-PdlC-D6-20180815","[1395807, 1388793, 1395862, 1389929, 1360269]"
"CBN-PdlC-D6-20180905","[1395807, 1519650, 1395862, 1412857, 1359835]"
"CBN-PdlC-D6-20190701","[1395807, 1556096, 1737507, 1394910, 1392608]"
"CBN-PdlC-D6-20190722","[1395807, 1395870, 1393679, 1360269, 1392539]"
"CBN-PdlC-D6-20190812","[1395807, 1395870, 1392608, 1412857, 1393679]"
"CBN-PdlC-D6-20190909","[1395807, 1393679, 1412857, 1519650, 1395870]"
"CBN-PdlC-D6-20200722","[1395807, 1395870, 1393679, 1394911, 1362396]"
"CBN-PdlC-D6-20200812","[1395807, 1395870, 1393679, 1389929, 1395862]"
"CBN-PdlC-E1-20130723","[1395807, 1390793, 1392535, 1394911, 1392608]"
"CBN-PdlC-E1-20130807","[1392608, 1395807, 1390793, 1392539, 1396253]"
"CBN-PdlC-E1-20130903","[1395807, 1390793, 1392608, 1394311, 1392535]"
"CBN-PdlC-E1-20140630","[1392535, 1395807, 1394911, 1392534, 1392608]"
"CBN-PdlC-E1-20140721","[1395807, 1392608, 1394911, 1395870, 1392535]"
"CBN-PdlC-E1-20140811","[1395807, 1392608, 1392535, 1412857, 1390793]"
"CBN-PdlC-E1-20140901","[1395807, 1392608, 1412857, 1392539, 1390793]"
"CBN-PdlC-E1-20150701","[1395807, 1392608, 1394911, 1395870, 1392535]"
"CBN-PdlC-E1-20150720","[1395807, 1392608, 1394911, 1392323, 1395870]"
"CBN-PdlC-E1-20150810","[1392608, 1393200, 1395807, 1392539, 1392535]"
"CBN-PdlC-E1-20150831","[1395807, 1392608, 1390793, 1392535, 1394911]"
"CBN-PdlC-E1-20160705","[1395807, 1392608, 1394911, 1392323, 1395870]"
"CBN-PdlC-E1-20160726","[1392608, 1395807, 1359835, 1392323, 1394643]"
"CBN-PdlC-E1-20170816","[1395807, 1392608, 1390793, 1392323, 1394911]"
"CBN-PdlC-E1-20170906","[1392608, 1395807, 1390793, 1392323, 1394911]"
"CBN-PdlC-E1-20180702","[1394911, 1392535, 1395807, 1392608, 1397535]"
"CBN-PdlC-E1-20180723","[1395807, 1392608, 1392539, 1392535, 1389929]"
"CBN-PdlC-E1-20180815","[1392608, 1395807, 1389929, 1392535, 1390793]"
"CBN-PdlC-E1-20180905","[1392608, 1392323, 1390793, 1361347, 1361281]"
"CBN-PdlC-E1-20190701","[1395807, 1394911, 1392535, 1392539, 1392608]"
"CBN-PdlC-E1-20190812","[1392608, 1395807, 1392323, 1361281, 1389929]"
"CBN-PdlC-E1-20190909","[1392608, 1395807, 1361281, 1392323, 1390793]"
"CBN-PdlC-E1-20200629","[1392608, 1395807, 1394911, 1392323, 1392535]"
"CBN-PdlC-E1-20200722","[1392608, 1395807, 1392323, 1390793, 1389929]"
"CBN-PdlC-E1-20200812","[1392608, 1395807, 1651162, 1390793, 1361281]"
"CBN-PdlC-E2-20130723","[1395807, 1394911, 1412857, 1395870, 1392535]"
"CBN-PdlC-E2-20130807","[1395807, 1359835, 1392323, 1395870, 1412857]"
"CBN-PdlC-E2-20130903","[1395807, 1389929, 1412857, 1394311, 1395870]"
"CBN-PdlC-E2-20140630","[1395807, 1394911, 1394643, 1392535, 1394910]"
"CBN-PdlC-E2-20140721","[1395807, 1394911, 1395870, 1412857, 1392535]"
"CBN-PdlC-E2-20140811","[1395807, 1412857, 1392608, 1392323, 1361284]"
"CBN-PdlC-E2-20140901","[1395807, 1412857, 1389929, 1394311, 1395990]"
"CBN-PdlC-E2-20150720","[1395807, 1395870, 1394643, 1394911, 1392608]"
"CBN-PdlC-E2-20150810","[1395807, 1412857, 1395870, 1392608, 1394311]"
"CBN-PdlC-E2-20150831","[1395807, 1412857, 1395870, 1394311, 1392608]"
"CBN-PdlC-E2-20160705","[1395807, 1394911, 1395870, 1393200, 1360269]"
"CBN-PdlC-E2-20160726","[1395807, 1412857, 1392323, 1361347, 1361281]"
"CBN-PdlC-E2-20170816","[1395807, 1412857, 1361281, 1394643, 1395862]"
"CBN-PdlC-E2-20170906","[1395807, 1412857, 1392323, 1395862, 1390793]"
"CBN-PdlC-E2-20180702","[1395807, 1394911, 1412857, 1394643, 1394910]"
"CBN-PdlC-E2-20180723","[1395807, 1412857, 1395870, 1394643, 1392539]"
"CBN-PdlC-E2-20180815","[1395807, 1412857, 1395862, 1394643, 1389929]"
"CBN-PdlC-E2-20180905","[1395807, 1412857, 1390793, 1392323, 1395862]"
"CBN-PdlC-E2-20190701","[1395807, 1394911, 1392539, 1741808, 1394643]"
"CBN-PdlC-E2-20190812","[1395807, 1361281, 1412857, 1392323, 1359835]"
"CBN-PdlC-E2-20190909","[1395807, 1390793, 1389929, 1361281, 1519650]"
"CBN-PdlC-E2-20200629","[1395807, 1394911, 1392323, 1741808, 1392535]"
"CBN-PdlC-E2-20200722","[1395807, 1395870, 1412857, 1519650, 1394911]"
"CBN-PdlC-E2-20200812","[1395807, 1394311, 1390793, 1389929, 1392323]"
"CBN-PdlC-E3-20130723","[1394911, 1396253, 1395807, 1392323, 1722440]"
"CBN-PdlC-E3-20130807","[1392323, 1395807, 1651233, 1396253, 1359835]"
"CBN-PdlC-E3-20130903","[1389929, 1395807, 1392323, 1394311, 1361281]"
"CBN-PdlC-E3-20140630","[1392534, 1394911, 1392323, 1737507, 1397535]"
"CBN-PdlC-E3-20140721","[1395807, 1394911, 1392323, 1396253, 1390927]"
"CBN-PdlC-E3-20140811","[1395807, 1392323, 1651233, 1361284, 1361347]"
"CBN-PdlC-E3-20140901","[1395807, 1361281, 1359835, 1392323, 1362023]"
"CBN-PdlC-E3-20150701","[1395807, 1394911, 1397500, 1392323, 1395870]"
"CBN-PdlC-E3-20150720","[1395807, 1361347, 1361281, 1392323, 1394311]"
"CBN-PdlC-E3-20150810","[1395807, 1359835, 1389929, 1390793, 1392323]"
"CBN-PdlC-E3-20150831","[1395807, 1392323, 1361281, 1390793, 1361347]"
"CBN-PdlC-E3-20160705","[1395807, 1394911, 1392323, 1395870, 1397500]"
"CBN-PdlC-E3-20160726","[1395807, 1359835, 1392608, 1393200, 1392323]"
"CBN-PdlC-E3-20170816","[1395807, 1361281, 1651233, 1392323, 1396253]"
"CBN-PdlC-E3-20170906","[1392323, 1651233, 1395807, 1651162, 1361281]"
"CBN-PdlC-E3-20180702","[1394911, 1392535, 1397535, 1392323, 1392534]"
"CBN-PdlC-E3-20180723","[1395807, 1393687, 1389929, 1392539, 1393200]"
"CBN-PdlC-E3-20180815","[1389929, 1361281, 1395807, 1392323, 1392539]"
"CBN-PdlC-E3-20180905","[1651233, 1396253, 1361281, 1392323, 1361347]"
"CBN-PdlC-E3-20190701","[1395807, 1394911, 1397500, 1392539, 1393200]"
"CBN-PdlC-E3-20190812","[1395807, 1361281, 1651233, 1359835, 1389929]"
"CBN-PdlC-E3-20190909","[1361281, 1390793, 1389929, 1390764, 1651162]"
"CBN-PdlC-E3-20200629","[1394911, 1395807, 1392535, 1392534, 1397535]"
"CBN-PdlC-E3-20200722","[1395807, 1393687, 1390764, 1392323, 1389929]"
"CBN-PdlC-E3-20200812","[1395807, 1393687, 1389929, 1392535, 1361281]"
"CBN-PdlC-E4-20130807","[1395807, 1392608, 1396253, 1394911, 1359835]"
"CBN-PdlC-E4-20130903","[1395807, 1392608, 1361281, 1393687, 1395870]"
"CBN-PdlC-E4-20140630","[1392608, 1737507, 1395807, 1741808, 1394911]"
"CBN-PdlC-E4-20140721","[1395807, 1392608, 1396253, 1395870, 1360269]"
"CBN-PdlC-E4-20140811","[1395807, 1392608, 1396253, 1390764, 1519650]"
"CBN-PdlC-E4-20140901","[1395807, 1392608, 1396253, 1359835, 1390764]"
"CBN-PdlC-E4-20150701","[1395807, 1392608, 1395870, 1396253, 1396869]"
"CBN-PdlC-E4-20150720","[1395807, 1392608, 1361281, 1396843, 1395870]"
"CBN-PdlC-E4-20150810","[1395807, 1392608, 1359835, 1389929, 1395870]"
"CBN-PdlC-E4-20160705","[1395807, 1392608, 1395870, 1394911, 1393687]"
"CBN-PdlC-E4-20160726","[1395807, 1392608, 1359835, 1396253, 1392558]"
"CBN-PdlC-E4-20170816","[1395807, 1390764, 1392608, 1359835, 1395990]"
"CBN-PdlC-E4-20170906","[1389628, 1392608, 1390764, 1395807, 1395862]"
"CBN-PdlC-E4-20180702","[1394911, 1395807, 1737507, 1392608, 1397535]"
"CBN-PdlC-E4-20180723","[1393687, 1395807, 1392539, 1392608, 1393200]"
"CBN-PdlC-E4-20180815","[1395807, 1389929, 1398471, 1395862, 1393687]"
"CBN-PdlC-E4-20180905","[1395807, 1392608, 1396253, 1390764, 1664563]"
"CBN-PdlC-E4-20190701","[1395807, 1394911, 1393687, 1392608, 1392539]"
"CBN-PdlC-E4-20190812","[1395807, 1392608, 1359835, 1390764, 1393679]"
"CBN-PdlC-E4-20190909","[1390764, 1395807, 1389929, 1392608, 1390910]"
"CBN-PdlC-E4-20200629","[1395807, 1394911, 1392608, 1393687, 1397535]"
"CBN-PdlC-E4-20200722","[1395807, 1393687, 1392608, 1393684, 1395870]"
"CBN-PdlC-E4-20200812","[1395807, 1392608, 1393687, 1389929, 1359835]"
"CBN-PdlC-E5-20130723","[1392608, 1393200, 1395807, 1390793, 1394911]"
"CBN-PdlC-E5-20130807","[1392608, 1395807, 1394911, 1393200, 1360874]"
"CBN-PdlC-E5-20130903","[1392608, 1395807, 1390793, 1393200, 1396843]"
"CBN-PdlC-E5-20140630","[1392608, 1393200, 1390793, 1395807, 1360299]"
"CBN-PdlC-E5-20140721","[1395807, 1392608, 1393200, 1390793, 1394911]"
"CBN-PdlC-E5-20140811","[1395807, 1392608, 1393200, 1390793, 1392611]"
"CBN-PdlC-E5-20150720","[1392608, 1395807, 1393200, 1396253, 1396843]"
"CBN-PdlC-E5-20150810","[1392608, 1395807, 1393200, 1392539, 1392611]"
"CBN-PdlC-E5-20150831","[1392608, 1395807, 1393200, 1392611, 1390793]"
"CBN-PdlC-E5-20160705","[1392608, 1395807, 1393200, 1392539, 1394911]"
"CBN-PdlC-E5-20160726","[1392608, 1395807, 1393200, 1396843, 1359835]"
